item_id,system_id,correct
000f7eb997c349e6a151320ac59ce286,coverage/1024-32/k10,1
000f7eb997c349e6a151320ac59ce286,coverage/1024-128/k3,1
000f7eb997c349e6a151320ac59ce286,coverage/1024-128/k5,1
000f7eb997c349e6a151320ac59ce286,coverage/1024-128/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-32/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-32/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-32/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-128/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-128/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/256-128/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-32/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-32/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-32/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-128/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-128/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/512-128/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-32/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-32/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-32/k10,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-128/k3,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-128/k5,1
000f7eb997c349e6a151320ac59ce286,tfidf/1024-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/256-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/512-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,bm25/1024-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/256-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/512-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,coverage/1024-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/256-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/512-128/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-32/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-32/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-32/k10,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-128/k3,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-128/k5,1
0018ad52002943bd80fe58f9ae79c4e0,tfidf/1024-128/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/256-32/k3,0
0053e7d27caa442a81b2d5782b31416d,bm25/256-32/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/256-32/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/256-128/k3,1
0053e7d27caa442a81b2d5782b31416d,bm25/256-128/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/256-128/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/512-32/k3,0
0053e7d27caa442a81b2d5782b31416d,bm25/512-32/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/512-32/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/512-128/k3,1
0053e7d27caa442a81b2d5782b31416d,bm25/512-128/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/512-128/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/1024-32/k3,0
0053e7d27caa442a81b2d5782b31416d,bm25/1024-32/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/1024-32/k10,1
0053e7d27caa442a81b2d5782b31416d,bm25/1024-128/k3,0
0053e7d27caa442a81b2d5782b31416d,bm25/1024-128/k5,1
0053e7d27caa442a81b2d5782b31416d,bm25/1024-128/k10,1
0053e7d27caa442a81b2d5782b31416d,coverage/256-32/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/256-32/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/256-32/k10,0
0053e7d27caa442a81b2d5782b31416d,coverage/256-128/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/256-128/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/256-128/k10,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-32/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-32/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-32/k10,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-128/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-128/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/512-128/k10,0
0053e7d27caa442a81b2d5782b31416d,coverage/1024-32/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/1024-32/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/1024-32/k10,1
0053e7d27caa442a81b2d5782b31416d,coverage/1024-128/k3,0
0053e7d27caa442a81b2d5782b31416d,coverage/1024-128/k5,0
0053e7d27caa442a81b2d5782b31416d,coverage/1024-128/k10,0
0053e7d27caa442a81b2d5782b31416d,tfidf/256-32/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/256-32/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/256-32/k10,1
0053e7d27caa442a81b2d5782b31416d,tfidf/256-128/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/256-128/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/256-128/k10,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-32/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-32/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-32/k10,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-128/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-128/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/512-128/k10,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-32/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-32/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-32/k10,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-128/k3,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-128/k5,1
0053e7d27caa442a81b2d5782b31416d,tfidf/1024-128/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-32/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-32/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-32/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-128/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-128/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/256-128/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-32/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-32/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-32/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-128/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-128/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/512-128/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-32/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-32/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-32/k10,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-128/k3,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-128/k5,1
006aa8b658804b79b150ff3b548d28a9,bm25/1024-128/k10,1
006aa8b658804b79b150ff3b548d28a9,coverage/256-32/k3,0
006aa8b658804b79b150ff3b548d28a9,coverage/256-32/k5,0
006aa8b658804b79b150ff3b548d28a9,coverage/256-32/k10,0
006aa8b658804b79b150ff3b548d28a9,coverage/256-128/k3,0
006aa8b658804b79b150ff3b548d28a9,coverage/256-128/k5,0
006aa8b658804b79b150ff3b548d28a9,coverage/256-128/k10,0
006aa8b658804b79b150ff3b548d28a9,coverage/512-32/k3,0
006aa8b658804b79b150ff3b548d28a9,coverage/512-32/k5,1
006aa8b658804b79b150ff3b548d28a9,coverage/512-32/k10,1
006aa8b658804b79b150ff3b548d28a9,coverage/512-128/k3,0
006aa8b658804b79b150ff3b548d28a9,coverage/512-128/k5,0
006aa8b658804b79b150ff3b548d28a9,coverage/512-128/k10,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-32/k3,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-32/k5,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-32/k10,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-128/k3,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-128/k5,1
006aa8b658804b79b150ff3b548d28a9,coverage/1024-128/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/256-32/k3,0
006aa8b658804b79b150ff3b548d28a9,tfidf/256-32/k5,0
006aa8b658804b79b150ff3b548d28a9,tfidf/256-32/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/256-128/k3,1
006aa8b658804b79b150ff3b548d28a9,tfidf/256-128/k5,1
006aa8b658804b79b150ff3b548d28a9,tfidf/256-128/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-32/k3,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-32/k5,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-32/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-128/k3,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-128/k5,1
006aa8b658804b79b150ff3b548d28a9,tfidf/512-128/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-32/k3,0
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-32/k5,1
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-32/k10,1
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-128/k3,1
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-128/k5,1
006aa8b658804b79b150ff3b548d28a9,tfidf/1024-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/256-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/512-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,bm25/1024-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-32/k3,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-128/k3,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/256-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-32/k3,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-32/k5,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-32/k10,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-128/k3,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-128/k5,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/512-128/k10,0
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,coverage/1024-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/256-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/512-128/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-32/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-32/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-32/k10,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-128/k3,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-128/k5,1
008ce2362c9f4489ad3bda7433ffbec2,tfidf/1024-128/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/256-32/k3,1
00b670ef25614edf81e9df00bbe2a385,bm25/256-32/k5,1
00b670ef25614edf81e9df00bbe2a385,bm25/256-32/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/256-128/k3,0
00b670ef25614edf81e9df00bbe2a385,bm25/256-128/k5,1
00b670ef25614edf81e9df00bbe2a385,bm25/256-128/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/512-32/k3,0
00b670ef25614edf81e9df00bbe2a385,bm25/512-32/k5,1
00b670ef25614edf81e9df00bbe2a385,bm25/512-32/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/512-128/k3,0
00b670ef25614edf81e9df00bbe2a385,bm25/512-128/k5,1
00b670ef25614edf81e9df00bbe2a385,bm25/512-128/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/1024-32/k3,0
00b670ef25614edf81e9df00bbe2a385,bm25/1024-32/k5,0
00b670ef25614edf81e9df00bbe2a385,bm25/1024-32/k10,1
00b670ef25614edf81e9df00bbe2a385,bm25/1024-128/k3,0
00b670ef25614edf81e9df00bbe2a385,bm25/1024-128/k5,0
00b670ef25614edf81e9df00bbe2a385,bm25/1024-128/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-32/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-32/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-32/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-128/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-128/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/256-128/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-32/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-32/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-32/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-128/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-128/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/512-128/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-32/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-32/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-32/k10,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-128/k3,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-128/k5,0
00b670ef25614edf81e9df00bbe2a385,coverage/1024-128/k10,0
00b670ef25614edf81e9df00bbe2a385,tfidf/256-32/k3,0
00b670ef25614edf81e9df00bbe2a385,tfidf/256-32/k5,1
00b670ef25614edf81e9df00bbe2a385,tfidf/256-32/k10,1
00b670ef25614edf81e9df00bbe2a385,tfidf/256-128/k3,1
00b670ef25614edf81e9df00bbe2a385,tfidf/256-128/k5,1
00b670ef25614edf81e9df00bbe2a385,tfidf/256-128/k10,1
00b670ef25614edf81e9df00bbe2a385,tfidf/512-32/k3,0
00b670ef25614edf81e9df00bbe2a385,tfidf/512-32/k5,0
00b670ef25614edf81e9df00bbe2a385,tfidf/512-32/k10,0
00b670ef25614edf81e9df00bbe2a385,tfidf/512-128/k3,0
00b670ef25614edf81e9df00bbe2a385,tfidf/512-128/k5,0
00b670ef25614edf81e9df00bbe2a385,tfidf/512-128/k10,1
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-32/k3,1
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-32/k5,1
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-32/k10,1
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-128/k3,0
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-128/k5,0
00b670ef25614edf81e9df00bbe2a385,tfidf/1024-128/k10,0
00bf20c86049411695f7a4f300e9aca5,bm25/256-32/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/256-32/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/256-32/k10,1
00bf20c86049411695f7a4f300e9aca5,bm25/256-128/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/256-128/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/256-128/k10,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-32/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-32/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-32/k10,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-128/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-128/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/512-128/k10,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-32/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-32/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-32/k10,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-128/k3,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-128/k5,1
00bf20c86049411695f7a4f300e9aca5,bm25/1024-128/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/256-32/k3,0
00bf20c86049411695f7a4f300e9aca5,coverage/256-32/k5,0
00bf20c86049411695f7a4f300e9aca5,coverage/256-32/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/256-128/k3,1
00bf20c86049411695f7a4f300e9aca5,coverage/256-128/k5,1
00bf20c86049411695f7a4f300e9aca5,coverage/256-128/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-32/k3,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-32/k5,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-32/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-128/k3,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-128/k5,1
00bf20c86049411695f7a4f300e9aca5,coverage/512-128/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-32/k3,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-32/k5,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-32/k10,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-128/k3,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-128/k5,1
00bf20c86049411695f7a4f300e9aca5,coverage/1024-128/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-32/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-32/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-32/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-128/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-128/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/256-128/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-32/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-32/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-32/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-128/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-128/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/512-128/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-32/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-32/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-32/k10,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-128/k3,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-128/k5,1
00bf20c86049411695f7a4f300e9aca5,tfidf/1024-128/k10,1
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-32/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-32/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-32/k10,1
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-128/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-128/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/256-128/k10,1
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-32/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-32/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-32/k10,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-128/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-128/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/512-128/k10,1
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-32/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-32/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-32/k10,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-128/k3,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-128/k5,0
00c57d8cc5224400ab44a61bc1bfaba1,bm25/1024-128/k10,1
00c57d8cc5224400ab44a61bc1bfaba1,coverage/256-32/k3,1
